id,category,subcategory,name,address,borough,zip,license_id,license_status,lat,lon,source,source_url
dcwp:2072467-1-DCA,tobacco,Tobacco + e-cigarette,1388 DELI-GROCERY INC.,"1388 1 AVENUE, NEW YORK, NY, 10021",Manhattan,10021,1046077-DCA; 2072467-1-DCA,Active,40.7692102029625,-73.95495914391225,NYC Department of Consumer and Worker Protection,https://data.cityofnewyork.us/d/w7w3-xahh
dcwp:2072470-1-DCA,tobacco,Tobacco + e-cigarette,INFINITY NEWS INC.,"837 LEXINGTON AVENUE, NEW YORK, NY, 10065",Manhattan,10065,1301365-DCA; 2072470-1-DCA,Active,40.765204,-73.966001,NYC Department of Consumer and Worker Protection,https://data.cityofnewyork.us/d/w7w3-xahh
dcwp:2072484-1-DCA,tobacco,Tobacco + e-cigarette,NOR-SPRING SERVICE STATION INC.,"7910 SPRINGFIELD BLVD, OAKLAND GDNS, NY, 11364",Queens,11364,1171941-DCA; 2072484-1-DCA,Active,40.73711159651469,-73.7476022570331,NYC Department of Consumer and Worker Protection,https://data.cityofnewyork.us/d/w7w3-xahh
dcwp:2072500-1-DCA,tobacco,Tobacco + e-cigarette,N & J STATIONERY CORP.,"764 MANHATTAN AVENUE, BROOKLYN, NY, 11222",Brooklyn,11222,1045592-DCA; 2072500-1-DCA,Active,40.726750686413496,-73.9524767428173,NYC Department of Consumer and Worker Protection,https://data.cityofnewyork.us/d/w7w3-xahh
dcwp:2072519-1-DCA,tobacco,Tobacco + e-cigarette,7 Eleven Store #39478B,"15418 ROCKAWAY BLVD, JAMAICA, NY, 11434",Queens,11434,2060888-2-DCA; 2072519-1-DCA,Active,40.66759514903332,-73.7813711194816,NYC Department of Consumer and Worker Protection,https://data.cityofnewyork.us/d/w7w3-xahh
dcwp:2072527-1-DCA,tobacco,Tobacco + e-cigarette,MUKTI 77 PETROLEUM INC,"7740 HEWLETT ST, NEW HYDE PARK, NY, 11040",Queens,11040,2046344-1-DCA; 2072527-1-DCA,Active,40.752797,-73.702177,NYC Department of Consumer and Worker Protection,https://data.cityofnewyork.us/d/w7w3-xahh
dcwp:2072531-1-DCA,tobacco,Tobacco + e-cigarette,GREEN & GOLD LAND,"25 W 55TH ST, NEW YORK, NY, 10019",Manhattan,10019,2003731-971-DCA; 2072531-1-DCA,Active,40.76211036035433,-73.97594780183069,NYC Department of Consumer and Worker Protection,https://data.cityofnewyork.us/d/w7w3-xahh
dcwp:2072552-1-DCA,tobacco,Tobacco + e-cigarette,"SHIV SHAKTI CONVENIENCE, INC.","803 Nostrand Ave, Brooklyn, NY, 11225",Brooklyn,11225,2066506-1-DCA; 2072552-1-DCA,Active,40.6692030839514,-73.95055313686079,NYC Department of Consumer and Worker Protection,https://data.cityofnewyork.us/d/w7w3-xahh
dcwp:2072554-1-DCA,tobacco,Tobacco + e-cigarette,JPS PETROLEUM INC.,"4090 BOSTON ROAD, BRONX, NY, 10475",Bronx,10475,1285461-DCA; 2072554-1-DCA,Active,40.885785679687565,-73.82837743599148,NYC Department of Consumer and Worker Protection,https://data.cityofnewyork.us/d/w7w3-xahh
dcwp:2072558-1-DCA,tobacco,Tobacco + e-cigarette,RT FUEL INC.,"1320 RICHMOND TERRACE, STATEN ISLAND, NY, 10310",Staten Island,10310,2069104-1-DCA; 2072558-1-DCA,Active,40.64277709036053,-74.11402472923336,NYC Department of Consumer and Worker Protection,https://data.cityofnewyork.us/d/w7w3-xahh
dcwp:2072564-1-DCA,tobacco,Tobacco + e-cigarette,7 ELEVEN STORE #37539A,"801 AMSTERDAM AVENUE, NEW YORK, NY, 10025",Manhattan,10025,2043878-1-DCA; 2072564-1-DCA,Active,40.796199,-73.968788,NYC Department of Consumer and Worker Protection,https://data.cityofnewyork.us/d/w7w3-xahh
dcwp:2072568-1-DCA,tobacco,Tobacco + e-cigarette,4201 Webster Petroleum LLC,"4201 WEBSTER AVE, BRONX, NY, 10470",Bronx,10470,2011186-1-DCA; 2072568-1-DCA,Active,40.89551305436974,-73.8634848761918,NYC Department of Consumer and Worker Protection,https://data.cityofnewyork.us/d/w7w3-xahh
dcwp:2072570-1-DCA,tobacco,Tobacco + e-cigarette,THROGS NECK PETRO LLC,"4147 THROGGS NECK EXPY, BRONX, NY, 10465",Bronx,10465,1273872-DCA; 2072570-1-DCA,Active,40.819962,-73.810446,NYC Department of Consumer and Worker Protection,https://data.cityofnewyork.us/d/w7w3-xahh
dcwp:2072571-1-DCA,tobacco,Tobacco + e-cigarette,1930 BARTOW AVE PETROLEUM LLC,"1930 BARTOW AVE, BRONX, NY, 10469",Bronx,10469,2008501-1813-DCA; 2072571-1-DCA,Active,40.868088,-73.833857,NYC Department of Consumer and Worker Protection,https://data.cityofnewyork.us/d/w7w3-xahh
dcwp:2072578-1-DCA,tobacco,Tobacco + e-cigarette,SUTTER MINIMART INC,"8619 SUTTER AVENUE, OZONE PARK, NY, 11417",Queens,11417,2066821-1-DCA; 2072578-1-DCA,Active,40.67589603950384,-73.8503934722929,NYC Department of Consumer and Worker Protection,https://data.cityofnewyork.us/d/w7w3-xahh
dcwp:2072582-1-DCA,tobacco,Tobacco + e-cigarette,GREAT KILL SUPERETTE CORP,"3997 HYLAN BLVD, STATEN ISLAND, NY, 10308",Staten Island,10308,1450689-DCA; 2072582-1-DCA,Active,40.542117,-74.146184,NYC Department of Consumer and Worker Protection,https://data.cityofnewyork.us/d/w7w3-xahh
dcwp:2072593-1-DCA,tobacco,Tobacco + e-cigarette,PICKLES & PIES FOOD MARKET & DELI,"202 BEACH 116TH ST, ROCKAWAY PARK, NY, 11694",Queens,11694,1046705-DCA; 2072593-1-DCA,Active,40.579899,-73.837235,NYC Department of Consumer and Worker Protection,https://data.cityofnewyork.us/d/w7w3-xahh
dcwp:2072599-1-DCA,tobacco,Tobacco + e-cigarette,Kapil Grocery Inc,"3719 DITMARS BLVD, ASTORIA, NY, 11105",Queens,11105,1293159-DCA; 2072599-1-DCA,Active,40.773729740135224,-73.90728736738149,NYC Department of Consumer and Worker Protection,https://data.cityofnewyork.us/d/w7w3-xahh
dcwp:2072661-1-DCA,tobacco,Tobacco + e-cigarette,NOR CREST SERVICE STATION INC.,"17802 UNION TPKE, FLUSHING, NY, 11366",Queens,11366,1048747-DCA; 2072661-1-DCA,Active,40.72632731561817,-73.78992395740212,NYC Department of Consumer and Worker Protection,https://data.cityofnewyork.us/d/w7w3-xahh
dcwp:2072668-1-DCA,tobacco,Tobacco + e-cigarette,FARMER DELI,"723 GRAND ST, BROOKLYN, NY, 11211",Brooklyn,11211,1045536-DCA; 2072668-1-DCA,Active,40.711626,-73.944162,NYC Department of Consumer and Worker Protection,https://data.cityofnewyork.us/d/w7w3-xahh
dcwp:2072673-1-DCA,tobacco,Tobacco + e-cigarette,87TH ROAD MINI MARKET INC,"14403 87 ROAD, JAMAICA, NY, 11435",Queens,11435,2017356-2-DCA; 2072673-1-DCA,Active,40.70606455037289,-73.81161412280261,NYC Department of Consumer and Worker Protection,https://data.cityofnewyork.us/d/w7w3-xahh
dcwp:2072676-1-DCA,tobacco,Tobacco + e-cigarette,A & R NEWS AND CANDY CORP,"110 West Houston Street, New York, NY, 10012",Manhattan,10012,1050659-DCA; 2072676-1-DCA,Active,40.7273753162494,-74.00079374537391,NYC Department of Consumer and Worker Protection,https://data.cityofnewyork.us/d/w7w3-xahh
dcwp:2072680-1-DCA,tobacco,Tobacco + e-cigarette,"KRISHNA CONVENIENCE(NY), INC.","17 WESTCHESTER SQ, BRONX, NY, 10461",Bronx,10461,1277690-DCA; 2072680-1-DCA,Active,40.840579723712274,-73.84331539775852,NYC Department of Consumer and Worker Protection,https://data.cityofnewyork.us/d/w7w3-xahh
dcwp:2072681-1-DCA,tobacco,Tobacco + e-cigarette,PRICELESS DISCOUNT CORP.,"125 WEST KINGSBRIDGE ROAD, BRONX, NY, 10468",Bronx,10468,2038749-1-DCA; 2072681-1-DCA,Active,40.86884961250216,-73.90262077210102,NYC Department of Consumer and Worker Protection,https://data.cityofnewyork.us/d/w7w3-xahh
dcwp:2072684-1-DCA,tobacco,Tobacco + e-cigarette,MAS CONVENIENCE AND DELI CORP,"8793 PARSONS BLVD, JAMAICA, NY, 11432",Queens,11432,1417483-DCA; 2072684-1-DCA,Active,40.707009715101904,-73.80236712078214,NYC Department of Consumer and Worker Protection,https://data.cityofnewyork.us/d/w7w3-xahh
dcwp:2072687-1-DCA,tobacco,Tobacco + e-cigarette,K C FOODMART INC,"13602 BOOTH MEMORIAL AVE, FLUSHING, NY, 11355",Queens,11355,1361651-DCA; 2072687-1-DCA,Active,40.747246410643534,-73.82883899835286,NYC Department of Consumer and Worker Protection,https://data.cityofnewyork.us/d/w7w3-xahh
dcwp:2072688-1-DCA,tobacco,Tobacco + e-cigarette,GRAND ORGANIC INC,"779 GRAND ST, BROOKLYN, NY, 11211",Brooklyn,11211,2019440-2-DCA; 2072688-1-DCA,Active,40.711847254779194,-73.94185365630779,NYC Department of Consumer and Worker Protection,https://data.cityofnewyork.us/d/w7w3-xahh
dcwp:2072698-1-DCA,tobacco,Tobacco + e-cigarette,AVADH CONVENIENCE INC,"3714 BROADWAY, ASTORIA, NY, 11103",Queens,11103,2066772-1-DCA; 2072698-1-DCA,Active,40.75962333797567,-73.9204029288955,NYC Department of Consumer and Worker Protection,https://data.cityofnewyork.us/d/w7w3-xahh
dcwp:2072701-1-DCA,tobacco,Tobacco + e-cigarette,CORNER GROCERS,"140 ORCHARD STREET, NEW YORK, NY, 10002",Manhattan,10002,1414266-DCA; 2072701-1-DCA,Active,40.720095715856004,-73.98920984951003,NYC Department of Consumer and Worker Protection,https://data.cityofnewyork.us/d/w7w3-xahh
dcwp:2072702-1-DCA,tobacco,Tobacco + e-cigarette,FRESHCO,"97 STANTON ST, NEW YORK, NY, 10002",Manhattan,10002,2000614-2-DCA; 2072702-1-DCA,Active,40.72134173244891,-73.98815261895113,NYC Department of Consumer and Worker Protection,https://data.cityofnewyork.us/d/w7w3-xahh
dcwp:2072705-1-DCA,tobacco,Electronic Cigarette Dealer,BP,"3804 BOSTON RD, BRONX, NY, 10475",Bronx,10475,2072705-1-DCA,Active,40.881362059033165,-73.83845662428229,NYC Department of Consumer and Worker Protection,https://data.cityofnewyork.us/d/w7w3-xahh
dcwp:2072707-1-DCA,tobacco,Tobacco + e-cigarette,MAURICE PETROLEUM LLC,"5936 MAURICE AVE, MASPETH, NY, 11378",Queens,11378,1304647-DCA; 2072707-1-DCA,Active,40.727023,-73.907645,NYC Department of Consumer and Worker Protection,https://data.cityofnewyork.us/d/w7w3-xahh
dcwp:2072709-1-DCA,tobacco,Tobacco + e-cigarette,Habibi Deli And Grocery Inc.,"2078 STEINWAY STREET, ASTORIA, NY, 11105",Queens,11105,2022935-2-DCA; 2072709-1-DCA,Active,40.774967245228574,-73.90349099411824,NYC Department of Consumer and Worker Protection,https://data.cityofnewyork.us/d/w7w3-xahh
dcwp:2072711-1-DCA,tobacco,Tobacco + e-cigarette,STAR MINI MART,"14716 NORTHERN BLVD, FLUSHING, NY, 11354",Queens,11354,1133713-DCA; 2072711-1-DCA,Active,40.76516572436896,-73.81909651964573,NYC Department of Consumer and Worker Protection,https://data.cityofnewyork.us/d/w7w3-xahh
dcwp:2072714-1-DCA,tobacco,Tobacco + e-cigarette,MARUTI 149 CORP,"14921 41ST AVE, FLUSHING, NY, 11355",Queens,11355,2007604-1613-DCA; 2072714-1-DCA,Active,40.76225561736214,-73.81521302609164,NYC Department of Consumer and Worker Protection,https://data.cityofnewyork.us/d/w7w3-xahh
dcwp:2072720-1-DCA,tobacco,Tobacco + e-cigarette,PARKSIDE MARKET,"1859 DITMARS BOULEVARD, ASTORIA, NY, 11105",Queens,11105,2018093-2-DCA; 2072720-1-DCA,Active,40.78181065715731,-73.91873706419513,NYC Department of Consumer and Worker Protection,https://data.cityofnewyork.us/d/w7w3-xahh
dcwp:2072724-1-DCA,tobacco,Tobacco + e-cigarette,MASPETH GRILL & DELI CORP,"7101 GRAND AVE, MASPETH, NY, 11378",Queens,11378,2047528-2-DCA; 2072724-1-DCA,Active,40.72782712564009,-73.89217614856618,NYC Department of Consumer and Worker Protection,https://data.cityofnewyork.us/d/w7w3-xahh
dcwp:2072740-1-DCA,tobacco,Electronic Cigarette Dealer,"EIGHTH AVENUE GOURMET DELI, INC.","134 8TH AVE, NEW YORK, NY, 10011",Manhattan,10011,2072740-1-DCA,Active,40.74141198211948,-74.00130273840111,NYC Department of Consumer and Worker Protection,https://data.cityofnewyork.us/d/w7w3-xahh
dcwp:2072748-1-DCA,tobacco,Tobacco + e-cigarette,KAVYA OPTIMO II INC,"7429 METROPOLITAN AVENUE, MIDDLE VILLAGE, NY, 11379",Queens,11379,2058736-2-DCA; 2072748-1-DCA,Active,40.712935679090855,-73.87734958042353,NYC Department of Consumer and Worker Protection,https://data.cityofnewyork.us/d/w7w3-xahh
dcwp:2072749-1-DCA,tobacco,Tobacco + e-cigarette,"KAVYA OPTIMO, INC.","3019 STRATTON ST, FLUSHING, NY, 11354",Queens,11354,1163065-DCA; 2033369-1-DCA; 2072749-1-DCA,Active,40.76972627180322,-73.83472727946712,NYC Department of Consumer and Worker Protection,https://data.cityofnewyork.us/d/w7w3-xahh
dcwp:2072752-1-DCA,tobacco,Tobacco + e-cigarette,"BEVERAGES AND BEYOND DISTRIBUTERS, LLC","140 STEWART AVE, BROOKLYN, NY, 11237",Brooklyn,11237,2061475-2-DCA; 2072752-1-DCA,Active,40.710746,-73.926604,NYC Department of Consumer and Worker Protection,https://data.cityofnewyork.us/d/w7w3-xahh
dcwp:2072753-1-DCA,tobacco,Tobacco + e-cigarette,B&G MARKET PLACE INC.,"281 MCCLEAN AVENUE, STATEN ISLAND, NY, 10305",Staten Island,10305,1304753-DCA; 2072753-1-DCA,Active,40.596785,-74.070314,NYC Department of Consumer and Worker Protection,https://data.cityofnewyork.us/d/w7w3-xahh
dcwp:2072760-1-DCA,tobacco,Electronic Cigarette Dealer,GAS STATION,"1416 HYLAN BLVD, STATEN ISLAND, NY, 10305",Staten Island,10305,2072760-1-DCA,Active,40.59405347065225,-74.08661197033494,NYC Department of Consumer and Worker Protection,https://data.cityofnewyork.us/d/w7w3-xahh
dcwp:2072766-1-DCA,tobacco,Tobacco + e-cigarette,Smith Street Grocery & Convenience,"2 2ND ST, BROOKLYN, NY, 11231",Brooklyn,11231,1471538-DCA; 2072766-1-DCA,Active,40.67932535610199,-73.99506790315681,NYC Department of Consumer and Worker Protection,https://data.cityofnewyork.us/d/w7w3-xahh
dcwp:2072768-1-DCA,tobacco,Tobacco + e-cigarette,EXXON SHOP,"3504 BELL BLVD, BAYSIDE, NY, 11361",Queens,11361,1052447-DCA; 2072768-1-DCA,Active,40.76880186102293,-73.77368492377863,NYC Department of Consumer and Worker Protection,https://data.cityofnewyork.us/d/w7w3-xahh
dcwp:2072778-1-DCA,tobacco,Tobacco + e-cigarette,7-ELEVEN STORE #22101G,"20215 NORTHERN BLVD, BAYSIDE, NY, 11361",Queens,11361,1195316-DCA; 2072778-1-DCA,Active,40.75760885632306,-73.78083022216421,NYC Department of Consumer and Worker Protection,https://data.cityofnewyork.us/d/w7w3-xahh
dcwp:2072787-1-DCA,tobacco,Tobacco + e-cigarette,BABA CONVENIENCE STORE,"1585 2 AVENUE, NEW YORK, NY, 10028",Manhattan,10028,1420549-DCA; 2072787-1-DCA,Active,40.77548958475249,-73.95349623819807,NYC Department of Consumer and Worker Protection,https://data.cityofnewyork.us/d/w7w3-xahh
dcwp:2072800-1-DCA,tobacco,Tobacco + e-cigarette,JIMMY EXPRESS TOBACCO INC,"6903 FORT HAMILTON PKWY, BROOKLYN, NY, 11228",Brooklyn,11228,1089004-DCA; 2072800-1-DCA,Active,40.62859850084052,-74.01225242098374,NYC Department of Consumer and Worker Protection,https://data.cityofnewyork.us/d/w7w3-xahh
dcwp:2072808-1-DCA,tobacco,Tobacco + e-cigarette,CHELSEA DELI CORP,"301 10 AVENUE, NEW YORK, NY, 10001",Manhattan,10001,1382736-DCA; 2072808-1-DCA,Active,40.75043121490646,-74.00218355523813,NYC Department of Consumer and Worker Protection,https://data.cityofnewyork.us/d/w7w3-xahh
dcwp:2072809-1-DCA,tobacco,Tobacco + e-cigarette,BP,"9949 HORACE HARDING EXPY, FLUSHING, NY, 11368",Queens,11368,2011505-1-DCA; 2072809-1-DCA,Active,40.736337,-73.857568,NYC Department of Consumer and Worker Protection,https://data.cityofnewyork.us/d/w7w3-xahh
dcwp:2072814-1-DCA,tobacco,Tobacco + e-cigarette,"GAYATRI STATIONARY & LEGAL FORM, INC.","8787 SUTPHIN BLVD, JAMAICA, NY, 11435",Queens,11435,2017049-1-DCA; 2072814-1-DCA,Active,40.70506174117792,-73.80935914103725,NYC Department of Consumer and Worker Protection,https://data.cityofnewyork.us/d/w7w3-xahh
dcwp:2072815-1-DCA,tobacco,Tobacco + e-cigarette,RICHMOND CARDSMART LLC,"2845 RICHMOND AVENUE, STATEN ISLAND, NY, 10313",Staten Island,10313,2066726-1-DCA; 2072815-1-DCA,Active,40.57652846580378,-74.16975157249854,NYC Department of Consumer and Worker Protection,https://data.cityofnewyork.us/d/w7w3-xahh
dcwp:2072816-1-DCA,tobacco,Tobacco + e-cigarette,"STATEN ISLAND CARD SMART, INC","1445 RICHMOND AVE, STATEN ISLAND, NY, 10314",Staten Island,10314,2066518-1-DCA; 2072816-1-DCA,Active,40.61329749019524,-74.15847427127002,NYC Department of Consumer and Worker Protection,https://data.cityofnewyork.us/d/w7w3-xahh
dcwp:2072838-1-DCA,tobacco,Tobacco + e-cigarette,MOTT CORNER INC.,"58 KENMARE STREET, NEW YORK, NY, 10012",Manhattan,10012,1194955-DCA; 2072838-1-DCA,Active,40.7209415349314,-73.99591982111144,NYC Department of Consumer and Worker Protection,https://data.cityofnewyork.us/d/w7w3-xahh
dcwp:2072866-1-DCA,tobacco,Electronic Cigarette Dealer,WORLD VAPOR INC,"43 WEST   29 STREET, NEW YORK, NY, 10001",Manhattan,10001,2072866-1-DCA,Active,40.746223012500195,-73.98901434328627,NYC Department of Consumer and Worker Protection,https://data.cityofnewyork.us/d/w7w3-xahh
dcwp:2072867-1-DCA,tobacco,Tobacco + e-cigarette,RICHMOND FRUIT INC,"3868 RICHMOND AVENUE, STATEN ISLAND, NY, 10312",Queens,10312,1353071-DCA; 2072867-1-DCA,Active,40.54364483810334,-74.1646272137889,NYC Department of Consumer and Worker Protection,https://data.cityofnewyork.us/d/w7w3-xahh
dcwp:2072868-1-DCA,tobacco,Tobacco + e-cigarette,S & M GROCERY CORP,"8901 ROOSEVELT AVE, JACKSON HEIGHTS, NY, 11372",Queens,11372,2066356-1-DCA; 2072868-1-DCA,Active,40.748334812461934,-73.87734215326783,NYC Department of Consumer and Worker Protection,https://data.cityofnewyork.us/d/w7w3-xahh
dcwp:2072875-1-DCA,tobacco,Tobacco + e-cigarette,Hudson News Store 214,"1 PENN PLZ, NEW YORK, NY, 10119",Manhattan,10119,1367095-DCA; 2072875-1-DCA; 2073282-1-DCA; 2073642-1-DCA; 2073652-1-DCA,Active,40.75109799199196,-73.99292593205266,NYC Department of Consumer and Worker Protection,https://data.cityofnewyork.us/d/w7w3-xahh
dcwp:2072878-1-DCA,tobacco,Tobacco + e-cigarette,SMOKE SHOP & GROCERY INC,"3103 21ST AVE, ASTORIA, NY, 11105",Queens,11105,2009920-2115-DCA; 2072878-1-DCA,Active,40.77789986012657,-73.90836476319195,NYC Department of Consumer and Worker Protection,https://data.cityofnewyork.us/d/w7w3-xahh
dcwp:2072885-1-DCA,tobacco,Tobacco + e-cigarette,7 Eleven Store# 39222A,"3417 NORTHERN BLVD, LONG ISLAND CITY, NY, 11101",Queens,11101,1377891-DCA; 2072885-1-DCA,Active,40.752026552996675,-73.92988633979485,NYC Department of Consumer and Worker Protection,https://data.cityofnewyork.us/d/w7w3-xahh
dcwp:2072893-1-DCA,tobacco,Tobacco + e-cigarette,N.A. CANDY STORE INC.,"1581 1 AVENUE, NEW YORK, NY, 10028",Manhattan,10028,1464098-DCA; 2072893-1-DCA,Active,40.774481290591666,-73.9511392948281,NYC Department of Consumer and Worker Protection,https://data.cityofnewyork.us/d/w7w3-xahh
dcwp:2072900-1-DCA,tobacco,Electronic Cigarette Dealer,SUNOCO,"32 HIGHLAND BOULEVARD, BROOKLYN, NY, 11207",Brooklyn,11207,2072900-1-DCA,Active,40.67953965002905,-73.89958028887288,NYC Department of Consumer and Worker Protection,https://data.cityofnewyork.us/d/w7w3-xahh
dcwp:2072907-1-DCA,tobacco,Electronic Cigarette Dealer,CONVENIENT FOOD MART,"2 NEW DORP LANE, STATEN ISLAND, NY, 10306",Staten Island,10306,2072907-1-DCA,Active,40.575748883788776,-74.11968069562336,NYC Department of Consumer and Worker Protection,https://data.cityofnewyork.us/d/w7w3-xahh
dcwp:2072911-1-DCA,tobacco,Tobacco + e-cigarette,7 Eleven Store #36091A,"547 CONEY ISLAND AVE, BROOKLYN, NY, 11218",Brooklyn,11218,2013802-1-DCA; 2072911-1-DCA,Active,40.64409784417682,-73.97017800878233,NYC Department of Consumer and Worker Protection,https://data.cityofnewyork.us/d/w7w3-xahh
dcwp:2072913-1-DCA,tobacco,Tobacco + e-cigarette,THRIFTWAY CARD AND GIFT,"7001 AMBOY ROAD, STATEN ISLAND, NY, 10307",Staten Island,10307,1191415-DCA; 2072913-1-DCA,Active,40.51584937093501,-74.23350419181727,NYC Department of Consumer and Worker Protection,https://data.cityofnewyork.us/d/w7w3-xahh
dcwp:2072914-1-DCA,tobacco,Tobacco + e-cigarette,"GIANI FOODMART, INC.","1244 RICHMOND RD, STATEN ISLAND, NY, 10304",Staten Island,10304,1421375-DCA; 2072914-1-DCA,Active,40.59687791130026,-74.09356173942027,NYC Department of Consumer and Worker Protection,https://data.cityofnewyork.us/d/w7w3-xahh
dcwp:2072917-1-DCA,tobacco,Tobacco + e-cigarette,761 AVENUE OF THE AMERICAS CORP,"761 AVENUE OF THE AMERICAS, NEW YORK, NY, 10010",Manhattan,10010,2043569-1-DCA; 2072917-1-DCA,Active,40.74442542690252,-73.9917068469282,NYC Department of Consumer and Worker Protection,https://data.cityofnewyork.us/d/w7w3-xahh
dcwp:2072921-1-DCA,tobacco,Tobacco + e-cigarette,BUHRE MINI MART & DELI,"3056 BUHRE AVE, BRONX, NY, 10461",Bronx,10461,2057271-2-DCA; 2072921-1-DCA,Active,40.847591,-73.830681,NYC Department of Consumer and Worker Protection,https://data.cityofnewyork.us/d/w7w3-xahh
dcwp:2072923-1-DCA,tobacco,Tobacco + e-cigarette,NEWS NEWSTAND LLC,"524 WEST   57 STREET, NEW YORK, NY, 10019",Manhattan,10019,1368873-DCA; 2072923-1-DCA,Active,40.76974282418396,-73.9900718708196,NYC Department of Consumer and Worker Protection,https://data.cityofnewyork.us/d/w7w3-xahh
dcwp:2072924-1-DCA,tobacco,Tobacco + e-cigarette,LINCOLN GOURMET DELI,"522 9TH AVE, NEW YORK, NY, 10018",Manhattan,10018,2065554-1-DCA; 2072924-1-DCA,Active,40.756431098778584,-73.99407679850974,NYC Department of Consumer and Worker Protection,https://data.cityofnewyork.us/d/w7w3-xahh
dcwp:2072925-1-DCA,tobacco,Tobacco + e-cigarette,"JSR DELI, INC.","994 MORRIS PARK AVE, BRONX, NY, 10462",Bronx,10462,1285267-DCA; 2072925-1-DCA,Active,40.84799111013374,-73.85648356658793,NYC Department of Consumer and Worker Protection,https://data.cityofnewyork.us/d/w7w3-xahh
dcwp:2072940-1-DCA,tobacco,Tobacco + e-cigarette,MUKTI 1500 PETROLEUM INC,"1500 BRUCKNER BOULEVARD, BRONX, NY, 10473",Bronx,10473,2005713-1323-DCA; 2072940-1-DCA,Active,40.82336914792466,-73.87876110855723,NYC Department of Consumer and Worker Protection,https://data.cityofnewyork.us/d/w7w3-xahh
dcwp:2072954-1-DCA,tobacco,Tobacco + e-cigarette,501 DELI CORP.,"501 WEST  125 STREET, NEW YORK, NY, 10027",Manhattan,10027,2006195-1369-DCA; 2072954-1-DCA,Active,40.81352991662199,-73.95637057914557,NYC Department of Consumer and Worker Protection,https://data.cityofnewyork.us/d/w7w3-xahh
dcwp:2072965-1-DCA,tobacco,Tobacco + e-cigarette,1550 WEST SERVICE ROAD CORP,"2151 ARTHUR KILL RD, STATEN ISLAND, NY, 10309",Staten Island,10309,2045029-1-DCA; 2072965-1-DCA,Active,40.557445,-74.2079,NYC Department of Consumer and Worker Protection,https://data.cityofnewyork.us/d/w7w3-xahh
dcwp:2072979-1-DCA,tobacco,Tobacco + e-cigarette,"HAMILTON GAS & CONVENIENCE, INC.","327 HAMILTON AVE, BROOKLYN, NY, 11231",Brooklyn,11231,1280991-DCA; 2072979-1-DCA,Active,40.67510674213714,-74.00064891906102,NYC Department of Consumer and Worker Protection,https://data.cityofnewyork.us/d/w7w3-xahh
dcwp:2072980-1-DCA,tobacco,Tobacco + e-cigarette,AVENUE T GAS INC,"2317 CONEY ISLAND AVE, BROOKLYN, NY, 11223",Brooklyn,11223,2066579-1-DCA; 2072980-1-DCA,Active,40.60021422715644,-73.96132459169306,NYC Department of Consumer and Worker Protection,https://data.cityofnewyork.us/d/w7w3-xahh
dcwp:2072981-1-DCA,tobacco,Tobacco + e-cigarette,"ROMI CARDS & GIFTS, INC.","3161 AMBOY ROAD, STATEN ISLAND, NY, 10306",Staten Island,10306,2015323-1-DCA; 2072981-1-DCA,Active,40.56366312546803,-74.13251861258203,NYC Department of Consumer and Worker Protection,https://data.cityofnewyork.us/d/w7w3-xahh
dcwp:2072984-1-DCA,tobacco,Tobacco + e-cigarette,"63-28 99TH ST. FARM, LTD.","6328 99 STREET, REGO PARK, NY, 11374",Queens,11374,1241505-DCA; 2072984-1-DCA,Active,40.73222149140784,-73.8569133192983,NYC Department of Consumer and Worker Protection,https://data.cityofnewyork.us/d/w7w3-xahh
dcwp:2072985-1-DCA,tobacco,Tobacco + e-cigarette,"NEW YORK SMOKE SHOP, INC.","531 9 AVENUE, NEW YORK, NY, 10018",Manhattan,10018,2029299-2-DCA; 2072985-1-DCA,Active,40.756840051163316,-73.99379882837499,NYC Department of Consumer and Worker Protection,https://data.cityofnewyork.us/d/w7w3-xahh
dcwp:2072986-1-DCA,tobacco,Tobacco + e-cigarette,101 LENOX DELI GRILL INC.,"101 LENOX AVE, NEW YORK, NY, 10026",Manhattan,10026,2063260-2-DCA; 2072986-1-DCA,Active,40.801489007502035,-73.95008645244525,NYC Department of Consumer and Worker Protection,https://data.cityofnewyork.us/d/w7w3-xahh
dcwp:2072992-1-DCA,tobacco,Tobacco + e-cigarette,"FT. WASHINGTON CANDY & GROCERY, INC.","802 W 181ST ST, NEW YORK, NY, 10033",Manhattan,10033,1209871-DCA; 2072992-1-DCA,Active,40.85095965419433,-73.9384969474412,NYC Department of Consumer and Worker Protection,https://data.cityofnewyork.us/d/w7w3-xahh
dcwp:2072993-1-DCA,tobacco,Tobacco + e-cigarette,JASTIC MART INC.,"11811 ATLANTIC AVE, RICHMOND HILL, NY, 11418",Queens,11418,1249385-DCA; 2072993-1-DCA,Active,40.693887955998605,-73.82867666883249,NYC Department of Consumer and Worker Protection,https://data.cityofnewyork.us/d/w7w3-xahh
dcwp:2072994-1-DCA,tobacco,Tobacco + e-cigarette,BP,"4210 FARRAGUT RD, BROOKLYN, NY, 11203",Brooklyn,11203,1303181-DCA; 2072994-1-DCA,Active,40.637005099281126,-73.93600266503536,NYC Department of Consumer and Worker Protection,https://data.cityofnewyork.us/d/w7w3-xahh
